region_id,total_population
LK_8112020,666
LK_8112025,1004
LK_8112030,1831
LK_8112035,946
LK_8112040,768
LK_8112045,1222
LK_8112050,1137
LK_8112055,877
LK_8112060,1061
LK_8112065,630
LK_8112070,613
LK_8112075,649
LK_8112080,586
LK_8112085,420
LK_8112090,763
LK_8112095,927
LK_8112100,685
LK_8112105,467
LK_8112110,664
LK_8112115,854
LK_8112120,1230
LK_8112125,1596
LK_8112130,616
LK_8115,22571
LK_8115005,348
LK_8115010,467
LK_8115015,424
LK_8115020,956
LK_8115025,532
LK_8115030,557
LK_8115035,287
LK_8115040,1218
LK_8115045,892
LK_8115050,537
LK_8115055,916
LK_8115060,924
LK_8115065,1493
LK_8115070,914
LK_8115075,775
LK_8115080,790
LK_8115085,1129
LK_8115090,1019
LK_8115095,515
LK_8115100,806
LK_8115105,1830
LK_8115110,1343
LK_8115115,636
LK_8115120,1700
LK_8115125,1563
LK_8118,48807
LK_8118005,659
LK_8118010,720
LK_8118015,950
LK_8118020,1118
LK_8118025,610
LK_8118030,858
LK_8118035,942
LK_8118040,928
LK_8118045,1607
LK_8118050,823
LK_8118055,2101
LK_8118060,920
LK_8118065,1878
LK_8118070,1098
LK_8118075,2571
LK_8118080,1058
LK_8118085,1034
LK_8118090,807
LK_8118095,1329
LK_8118100,1188
LK_8118105,1133
LK_8118110,1387
LK_8118115,854
LK_8118120,1188
LK_8118125,1812
LK_8118130,1162
LK_8118135,2080
LK_8118140,1009
LK_8118145,1416
LK_8118150,560
LK_8118155,1770
LK_8118160,1705
LK_8118165,1318
LK_8118170,780
LK_8118175,1908
LK_8118180,1954
LK_8118185,1090
LK_8118190,380
LK_8118195,385
LK_8118200,1144
LK_8118205,573
LK_8119,31381
LK_8119005,913
LK_8119010,928
LK_8119015,330
LK_8119020,1652
LK_8119025,476
LK_8119030,1529
LK_8119035,385
LK_8119040,970
LK_8119045,1576
LK_8119050,1432
LK_8119055,415
LK_8119060,1135
LK_8119065,1372
LK_8119070,1316
LK_8119075,3068
LK_8119080,1321
LK_8119085,999
LK_8119090,712
LK_8119095,233
LK_8119100,669
LK_8119105,1742
LK_8119110,1967
LK_8119115,968
LK_8119120,728
LK_8119125,813
LK_8119130,1076
LK_8119135,2057
LK_8119140,599
LK_8121,75042
LK_8121005,2824
LK_8121010,4062
LK_8121015,2297
LK_8121020,2440
LK_8121025,2168
LK_8121030,2968
LK_8121035,1630
LK_8121040,1674
LK_8121045,2013
LK_8121050,3670
LK_8121055,1369
LK_8121060,2235
LK_8121065,5153
LK_8121070,3347
LK_8121075,2753
LK_8121080,2437
LK_8121085,3557
LK_8121090,4159
LK_8121095,3079
LK_8121100,2889
LK_8121105,1298
LK_8121110,1819
LK_8121115,991
LK_8121120,2143
LK_8121125,922
LK_8121130,2823
LK_8121135,2193
LK_8121140,4139
LK_8121145,1990
LK_8124,90571
LK_8124005,1165
LK_8124010,1299
LK_8124015,1613
LK_8124020,473
LK_8124025,761
LK_8124030,905
LK_8124035,1374
LK_8124040,1744
LK_8124045,1380
LK_8124050,1019
LK_8124055,1566
LK_8124060,2110
LK_8124065,2736
LK_8124070,3050
LK_8124075,1684
LK_8124080,1049
LK_8124085,1005
LK_8124090,1888
LK_8124095,3469
LK_8124100,1166
LK_8124105,1886
LK_8124110,782
LK_8124115,2220
LK_8124120,652
LK_8124125,899
LK_8124130,1744
LK_8124135,2617
LK_8124140,1385
LK_8124145,964
LK_8124150,1765
LK_8124155,2560
LK_8124160,1980
LK_8124165,2045
LK_8124170,924
LK_8124175,1626
LK_8124180,779
LK_8124185,1354
LK_8124190,2446
LK_8124195,1865
LK_8124200,2165
LK_8124205,1542
LK_8124210,2682
LK_8124215,1295
LK_8124220,1941
LK_8124225,1004
LK_8124230,1668
LK_8124235,1188
LK_8124240,2012
LK_8124245,742
LK_8124250,1256
LK_8124255,2209
LK_8124260,1468
LK_8124265,1291
LK_8124270,1808
LK_8124275,1408
LK_8124280,1726
LK_8124285,1217
LK_8127,77998
LK_8127005,847
LK_8127010,861
LK_8127015,687
LK_8127020,654
LK_8127025,592
LK_8127030,588
LK_8127035,484
LK_8127040,510
LK_8127045,920
LK_8127050,1125
LK_8127055,1434
LK_8127060,571
LK_8127065,1594
LK_8127070,800
LK_8127075,737
LK_8127080,717
LK_8127085,686
LK_8127090,1308
LK_8127095,1181
LK_8127100,2550
LK_8127105,1594
LK_8127110,692
LK_8127115,1212
LK_8127120,944
LK_8127125,992
LK_8127130,440
LK_8127135,1036
LK_8127140,1066
LK_8127145,1028
LK_8127150,809
LK_8127155,1131
LK_8127160,381
LK_8127165,1703
LK_8127170,1173
LK_8127175,979
LK_8127180,855
LK_8127185,1048
LK_8127190,838
LK_8127195,827
LK_8127200,1008
LK_8127205,1461
LK_8127210,505
LK_8127215,1840
LK_8127220,1285
LK_8127225,1015
LK_8127230,917
LK_8127235,1940
LK_8127240,1351
LK_8127245,1764
LK_8127250,1372
LK_8127255,1991
LK_8127260,1803
LK_8127265,1994
LK_8127270,1236
LK_8127275,1004
LK_8127280,1677
LK_8127285,977
LK_8127290,1743
LK_8127295,2009
LK_8127300,1509
LK_8127305,855
LK_8127310,1188
LK_8127315,1122
LK_8127320,498
LK_8127325,818
LK_8127330,1879
LK_8127335,1412
LK_8127340,2231
LK_8130,100808
LK_8130005,2410
LK_8130010,2309
LK_8130015,1691
LK_8130020,3026
LK_8130025,2306
LK_8130030,1887
LK_8130035,1850
LK_8130040,1768
LK_8130045,1574
LK_8130050,1524
LK_8130055,1272
LK_8130060,806
LK_8130065,2049
LK_8130070,2078
LK_8130075,2051
LK_8130080,1736
LK_8130085,1863
LK_8130090,1033
LK_8130095,789
LK_8130100,797
LK_8130105,2474
LK_8130110,521
LK_8130115,1452
LK_8130120,2447
LK_8130125,1602
LK_8130130,1689
LK_8130135,1206
LK_8130140,1433
LK_8130145,1036
LK_8130150,2292
LK_8130155,652
LK_8130160,1270
LK_8130165,1810
LK_8130170,1471
LK_8130175,1967
LK_8130180,1966
LK_8130185,2014
LK_8130190,941
LK_8130195,1250
LK_8130200,1666
LK_8130205,1067
LK_8130210,1968
LK_8130215,800
LK_8130220,2900
LK_8130225,1499
LK_8130230,1217
LK_8130235,888
LK_8130240,1038
LK_8130245,1496
LK_8130250,1198
LK_8130255,2108
LK_8130260,1607
LK_8130265,1307
LK_8130270,1722
LK_8130275,2178
LK_8130280,1613
LK_8130285,148
LK_8130290,1577
LK_8130295,1471
LK_8130300,1390
LK_8130305,822
LK_8130310,1527
LK_8130315,443
LK_8130320,2846
LK_8133,65502
LK_8133005,1232
LK_8133010,1243
LK_8133015,1216
LK_8133020,1549
LK_8133025,2445
LK_8133030,2499
LK_8133035,2596
LK_8133040,2637
LK_8133045,2531
LK_8133050,1500
LK_8133055,2544
LK_8133060,1883
LK_8133065,3287
LK_8133070,3182
LK_8133075,2347
LK_8133080,1636
LK_8133085,1532
LK_8133090,1657
LK_8133095,780
LK_8133100,2514
LK_8133105,1767
LK_8133110,3184
LK_8133115,2364
LK_8133120,1687
LK_8133125,746
LK_8133130,1391
LK_8133135,1213
LK_8133140,1144
LK_8133145,627
LK_8133150,2392
LK_8133155,1916
LK_8133160,1164
LK_8133165,503
LK_8133170,821
LK_8133175,3773
LK_8136,45181
LK_8136005,2058
LK_8136010,1947
LK_8136015,1550
LK_8136020,2592
LK_8136025,1777
LK_8136030,1819
LK_8136035,1701
LK_8136040,887
LK_8136045,1755
LK_8136050,1006
LK_8136055,960
LK_8136060,902
LK_8136065,1145
LK_8136070,1182
LK_8136075,831
LK_8136080,1403
LK_8136085,1307
LK_8136090,572
LK_8136095,1495
LK_8136100,1360
LK_8136105,1639
LK_8136110,1872
LK_8136115,2479
LK_8136120,2439
LK_8136125,1435
LK_8136130,509
LK_8136135,1519
LK_8136140,885
LK_8136145,653
LK_8136150,1728
LK_8136155,1163
LK_8136160,611
LK_8139,49798
LK_8139005,1324
LK_8139010,1581
LK_8139015,1676
LK_8139020,2306
LK_8139025,1650
LK_8139030,2120
LK_8139035,1500
LK_8139040,3297
LK_8139045,1172
LK_8139050,1275
LK_8139055,1100
LK_8139060,2142
LK_8139065,1248
LK_8139070,1994
LK_8139075,2557
LK_8139080,1508
LK_8139085,1638
LK_8139090,2383
LK_8139095,1005
LK_8139100,2079
LK_8139105,504
LK_8139110,3957
LK_8139115,2800
LK_8139120,4349
LK_8139125,1206
LK_8139130,1427
LK_8142,37558
LK_8142005,1137
LK_8142010,909
LK_8142015,1725
LK_8142020,2668
LK_8142025,2760
LK_8142030,268
LK_8142035,727
LK_8142040,338
LK_8142045,816
LK_8142050,1868
LK_8142055,2412
LK_8142060,976
LK_8142065,3991
LK_8142070,1719
LK_8142075,1299
LK_8142080,988
LK_8142085,440
LK_8142090,559
LK_8142095,739
LK_8142100,592
LK_8142105,678
LK_8142110,587
LK_8142115,623
LK_8142120,1055
LK_8142125,644
LK_8142130,571
LK_8142135,443
LK_8142140,629
LK_8142145,631
LK_8142150,442
LK_8142155,314
LK_8142160,608
LK_8142165,681
LK_8142170,381
LK_8142175,204
LK_8142180,362
LK_8142185,757
LK_8142190,165
LK_8142195,852
LK_82,451058
LK_8203,40329
LK_8203005,340
LK_8203010,726
LK_8203015,985
LK_8203020,729
LK_8203025,496
LK_8203030,554
LK_8203035,1409
LK_8203040,1079
LK_8203045,1018
LK_8203050,823
LK_8203055,985
LK_8203060,856
LK_8203065,1344
LK_8203070,1159
LK_8203075,989
LK_8203080,1112
LK_8203085,1376
LK_8203090,1207
LK_8203095,787
LK_8203100,1063
LK_8203105,1008
LK_8203110,869
LK_8203115,670
LK_8203120,924
LK_8203125,1584
LK_8203130,1036
LK_8203135,1572
LK_8203140,1339
LK_8203145,1579
LK_8203150,812
LK_8203155,1181
LK_8203160,854
LK_8203165,2047
LK_8203170,689
LK_8203175,1059
LK_8203180,889
LK_8203185,809
LK_8203190,748
LK_8203195,683
LK_8203200,940
LK_8206,31238
LK_8206005,460
LK_8206010,892
LK_8206015,1182
LK_8206020,1399
LK_8206025,794
LK_8206030,690
LK_8206035,890
LK_8206040,696
LK_8206045,583
LK_8206050,893
LK_8206055,975
LK_8206060,388
LK_8206065,414
LK_8206070,824
LK_8206075,1021
LK_8206080,1293
LK_8206085,935
LK_8206090,926
LK_8206095,874
LK_8206100,984
LK_8206105,632
LK_8206110,680
LK_8206115,620
LK_8206120,582
LK_8206125,731
LK_8206130,841
LK_8206135,666
LK_8206140,882
LK_8206145,567
LK_8206150,637
LK_8206155,594
LK_8206160,758
LK_8206165,927
LK_8206170,1416
LK_8206175,1333
LK_8206180,804
LK_8206185,664
LK_8206190,791
LK_8209,35881
LK_8209005,946
LK_8209010,1002
LK_8209015,1333
LK_8209020,1253
LK_8209025,1614
LK_8209030,801
LK_8209035,1126
LK_8209040,852
LK_8209045,930
LK_8209050,1172
LK_8209055,1125
LK_8209060,796
LK_8209065,803
LK_8209070,444
LK_8209075,658
LK_8209080,855
LK_8209085,1228
LK_8209090,884
LK_8209095,1267
LK_8209100,1157
LK_8209105,954
LK_8209110,1573
LK_8209115,1667
LK_8209120,943
LK_8209125,793
LK_8209130,667
LK_8209135,1039
LK_8209140,1349
LK_8209145,463
LK_8209150,1899
LK_8209155,951
LK_8209160,598
LK_8209165,1117
LK_8209170,963
LK_8209175,659
LK_8212,54040
LK_8212005,1012
LK_8212010,1261
LK_8212015,1308
LK_8212020,1015
LK_8212025,596
LK_8212030,759
LK_8212035,1223
LK_8212040,1209
LK_8212045,770
LK_8212050,662
LK_8212055,1412
LK_8212060,594
LK_8212065,684
LK_8212070,890
LK_8212075,755
LK_8212080,1393
LK_8212085,719
LK_8212090,845
LK_8212095,1108
LK_8212100,1022
LK_8212105,946
LK_8212110,626
LK_8212115,1437
LK_8212120,915
LK_8212125,1202
LK_8212130,2094
LK_8212135,1407
LK_8212140,1220
LK_8212145,1022
LK_8212150,947
LK_8212155,1108
LK_8212160,2343
LK_8212165,1225
LK_8212170,729
LK_8212175,749
LK_8212180,1504
LK_8212185,1122
LK_8212190,1081
LK_8212195,890
LK_8212200,1052
LK_8212205,1335
LK_8212210,1784
LK_8212215,1238
LK_8212220,980
LK_8212225,1574
LK_8212230,1624
LK_8212235,959
LK_8212240,1690
LK_8215,49520
LK_8215005,1516
LK_8215010,1314
LK_8215015,780
LK_8215020,930
LK_8215025,2248
LK_8215030,1361
LK_8215035,1794
LK_8215040,1912
LK_8215045,2559
LK_8215050,1981
LK_8215055,2531
LK_8215060,1754
LK_8215065,1073
LK_8215070,1664
LK_8215075,858
LK_8215080,1760
LK_8215085,2461
LK_8215090,3922
LK_8215095,5082
LK_8215100,2251
LK_8215105,2468
LK_8215110,2411
LK_8215115,1442
LK_8215120,943
LK_8215125,1608
LK_8215130,897
LK_8218,40103
LK_8218005,545
LK_8218010,1043
LK_8218015,765
LK_8218020,456
LK_8218025,1102
LK_8218030,851
LK_8218035,914
LK_8218040,951
LK_8218045,720
LK_8218050,846
LK_8218055,1308
LK_8218060,734
LK_8218065,924
LK_8218070,1939
LK_8218075,1220
LK_8218080,1687
LK_8218085,1125
LK_8218090,1358
LK_8218095,919
LK_8218100,1219
LK_8218105,1445
LK_8218110,891
LK_8218115,1164
LK_8218120,531
LK_8218125,842
LK_8218130,1179
LK_8218135,563
LK_8218140,1453
LK_8218145,1620
LK_8218150,534
LK_8218155,907
LK_8218160,453
LK_8218165,1182
LK_8218170,486
LK_8218175,519
LK_8218180,553
LK_8218185,827
LK_8218190,818
LK_8218195,469
LK_8218200,1438
LK_8218205,1603
LK_8221,60060
LK_8221005,1678
LK_8221010,1700
LK_8221015,1556
LK_8221020,2421
LK_8221025,1844
LK_8221030,1036
LK_8221035,1859
LK_8221040,4062
LK_8221045,1783
LK_8221050,1547
LK_8221055,5189
LK_8221060,2125
LK_8221065,2165
LK_8221070,1843
LK_8221075,1875
LK_8221080,2121
LK_8221085,1640
LK_8221090,2444
LK_8221095,2033
LK_8221100,1419
LK_8221105,1319
LK_8221110,1614
LK_8221115,2956
LK_8221120,2236
LK_8221125,1186
LK_8221130,2637
LK_8221135,1337
LK_8221140,2265
LK_8221145,2170
LK_8224,53084
LK_8224005,1178
LK_8224010,1637
LK_8224015,2818
LK_8224020,2220
LK_8224025,2069
LK_8224030,2245
LK_8224035,2019
LK_8224040,1892
LK_8224045,1513
LK_8224050,1342
LK_8224055,1872
LK_8224060,2282
LK_8224065,675
LK_8224070,1662
LK_8224075,1950
LK_8224080,2185
LK_8224085,1654
LK_8224090,1351
LK_8224095,2362
LK_8224100,1247
LK_8224105,2782
LK_8224110,1889
LK_8224115,1510
LK_8224120,1846
LK_8224125,1642
LK_8224130,1278
LK_8224135,1887
LK_8224140,1788
LK_8224145,2289
LK_8227,18220
LK_8227005,1924
LK_8227010,3364
LK_8227015,4777
LK_8227020,4031
LK_8227025,4124
LK_8230,26683
LK_8230005,2406
LK_8230010,2854
LK_8230015,2159
LK_8230020,2429
LK_8230025,1979
LK_8230030,1660
LK_8230035,1087
LK_8230040,2212
LK_8230045,914
LK_8230050,821
LK_8230055,1772
LK_8230060,1372
LK_8230065,3090
LK_8230070,1928
LK_8233,41900
LK_8233005,6442
LK_8233010,2621
LK_8233015,1788
LK_8233020,912
LK_8233025,696
LK_8233030,3101
LK_8233035,4795
LK_8233040,3322
LK_8233045,1682
LK_8233050,1495
LK_8233055,5423
LK_8233060,3460
LK_8233065,3119
LK_8233070,3044
LK_9,1928655
LK_91,1088007
LK_9103,88022
LK_9103005,3169
LK_9103010,1984
LK_9103015,1536
LK_9103020,1627
LK_9103025,1423
LK_9103030,3736
LK_9103035,2478
LK_9103040,2505
LK_9103045,1305
LK_9103050,927
LK_9103055,683
LK_9103060,1400
LK_9103065,641
LK_9103070,809
LK_9103075,1096
LK_9103080,1524
LK_9103085,1709
LK_9103090,1157
LK_9103095,1260
LK_9103100,1525
LK_9103105,2085
LK_9103110,1721
LK_9103115,2868
LK_9103120,2396
LK_9103125,1403
LK_9103130,899
LK_9103135,660
LK_9103140,3105
LK_9103141,2318
LK_9103142,2298
LK_9103143,3088
LK_9103144,2142
LK_9103145,990
LK_9103146,2873
LK_9103147,3480
LK_9103148,2545
LK_9103149,1798
LK_9103150,1305
LK_9103155,1795
LK_9103160,1347
LK_9103165,580
LK_9103170,1430
LK_9103175,903
LK_9103180,2475
LK_9103185,1216
LK_9103190,1831
LK_9103195,1098
LK_9103200,1266
LK_9103205,1415
LK_9103220,2198
LK_9106,75104
LK_9106020,3246
LK_9106045,3552
LK_9106050,2850
LK_9106055,1820
LK_9106060,1533
LK_9106065,937
LK_9106070,1800
LK_9106075,2137
LK_9106080,1495
LK_9106085,2345
LK_9106090,1918
LK_9106095,3740
LK_9106105,1157
LK_9106110,2040
LK_9106115,2480
LK_9106120,2593
LK_9106125,2330
LK_9106130,1655
LK_9106135,777
LK_9106140,1722
LK_9106145,2694
LK_9106150,4385
LK_9106155,2762
LK_9106160,2165
LK_9106165,4500
LK_9106170,2974
LK_9106175,1272
LK_9106180,3704
LK_9106185,3700
LK_9106190,2452
LK_9106195,2369
LK_9109,35972
LK_9109005,2033
LK_9109010,3310
LK_9109015,739
LK_9109020,2315
LK_9109025,1765
LK_9109030,1351
LK_9109035,1182
LK_9109040,1080
LK_9109045,1577
LK_9109050,817
LK_9109051,1821
LK_9109052,1538
LK_9109055,2491
LK_9109060,1169
LK_9109065,2413
LK_9109070,3386
LK_9109075,3298
LK_9109080,2723
LK_9109085,964
LK_9112,120212
LK_9112005,1656
LK_9112010,1309
LK_9112015,1439
LK_9112020,1022
LK_9112025,1108
LK_9112030,1095
LK_9112035,2664
LK_9112040,2354
LK_9112045,2610
LK_9112050,1597
LK_9112055,1819
LK_9112060,4793
LK_9112065,1673
LK_9112070,2156
LK_9112075,1923
LK_9112080,1113
LK_9112085,3070
LK_9112090,1908
LK_9112095,2797
LK_9112100,2381
LK_9112105,6689
LK_9112110,979
LK_9112115,2660
LK_9112120,2996
LK_9112125,2084
LK_9112130,1955
LK_9112135,870
LK_9112140,910
LK_9112145,2039
LK_9112150,788
LK_9112155,1076
LK_9112160,1275
LK_9112165,872
LK_9112170,1080
LK_9112175,2374
LK_9112180,4332
LK_9112185,5019
LK_9112190,2806
LK_9112195,3079
LK_9112200,1106
LK_9112205,3353
LK_9112210,5499
LK_9112215,1502
LK_9112220,2792
LK_9112225,1796
LK_9112230,3373
LK_9112235,3015
LK_9112240,1983
LK_9112245,2373
LK_9112250,1989
LK_9112255,2224
LK_9112260,2512
LK_9112265,2325
LK_9115,59477
LK_9115005,853
LK_9115010,819
LK_9115015,624
LK_9115020,579
LK_9115025,1018
LK_9115030,1258
LK_9115035,1527
LK_9115040,1298
LK_9115045,3202
LK_9115050,1649
LK_9115055,648
LK_9115060,475
LK_9115065,1080
LK_9115070,677
LK_9115075,902
LK_9115080,3416
LK_9115085,1026
LK_9115090,340
LK_9115095,597
LK_9115100,485
LK_9115105,496
LK_9115110,462
LK_9115115,745
LK_9115120,933
LK_9115125,1099
LK_9115130,1170
LK_9115135,933
LK_9115140,1659
LK_9115145,1782
LK_9115150,992
LK_9115155,1149
LK_9115160,1165
LK_9115165,1022
LK_9115170,1182
LK_9115175,815
LK_9115180,859
LK_9115185,1795
LK_9115190,1018
LK_9115195,850
LK_9115200,1043
LK_9115205,1106
LK_9115210,1044
LK_9115215,1255
LK_9115220,3202
LK_9115225,1128
LK_9115230,3217
LK_9115235,1371
LK_9115240,2060
LK_9115245,1001
LK_9115250,451
LK_9118,81563
LK_9118005,1771
LK_9118010,1637
LK_9118015,932
LK_9118020,1154
LK_9118025,5512
LK_9118030,4091
LK_9118035,1138
LK_9118040,1018
LK_9118045,1368
LK_9118050,357
LK_9118055,549
LK_9118060,1483
LK_9118065,1036
LK_9118070,779
LK_9118075,729
LK_9118080,840
LK_9118085,602
LK_9118090,1737
LK_9118095,789
LK_9118100,799
LK_9118105,632
LK_9118110,1210
LK_9118115,1417
LK_9118120,1495
LK_9118125,3985
LK_9118130,4741
LK_9118135,2136
LK_9118140,3821
LK_9118145,1383
LK_9118150,1295
LK_9118155,1954
LK_9118160,1799
LK_9118165,1216
LK_9118170,2326
LK_9118175,1490
LK_9118180,897
LK_9118185,2322
LK_9118190,910
LK_9118195,1236
LK_9118200,2019
LK_9118205,2026
LK_9118210,1426
LK_9118215,1508
LK_9118220,922
LK_9118225,944
LK_9118230,553
LK_9118235,804
LK_9118240,1036
LK_9118245,705
LK_9118250,1732
LK_9118255,1095
LK_9118260,1189
LK_9118265,1018
LK_9121,26587
LK_9121005,1111
LK_9121010,1119
LK_9121015,1254
LK_9121020,1674
LK_9121025,676
LK_9121030,1378
LK_9121035,985
LK_9121040,973
LK_9121045,2477
LK_9121050,2214
LK_9121055,1842
LK_9121060,1259
LK_9121065,1256
LK_9121070,1164
LK_9121075,2025
LK_9121080,1224
LK_9121085,925
LK_9121090,1184
LK_9121095,1219
LK_9121100,628
LK_9124,89469
LK_9124005,1241
LK_9124010,1729
LK_9124015,4016
LK_9124020,1366
LK_9124025,2966
LK_9124030,1878
LK_9124035,2216
LK_9124040,1950
LK_9124045,2192
LK_9124050,1580
LK_9124055,1828
LK_9124060,3694
LK_9124065,2427
LK_9124070,2063
LK_9124075,3134
LK_9124080,2591
LK_9124085,1078
LK_9124090,2753
LK_9124095,2061
LK_9124100,1266
LK_9124105,2763
LK_9124110,3527
LK_9124115,3015
LK_9124120,1684
LK_9124125,2677
LK_9124130,1887
LK_9124135,1213
LK_9124140,1308
LK_9124145,2813
LK_9124150,2099
LK_9124155,2224
LK_9124160,3139
LK_9124165,5596
LK_9124170,3151
LK_9124175,2466
LK_9124180,2763
LK_9124185,3115
LK_9127,37853
LK_9127005,1353
LK_9127010,2035
LK_9127015,1767
LK_9127020,2104
LK_9127025,2241
LK_9127030,1973
LK_9127035,1847
LK_9127040,1615
LK_9127045,1300
LK_9127050,2611
LK_9127055,2041
LK_9127060,1652
LK_9127065,1617
LK_9127070,2298
LK_9127075,2386
LK_9127080,1836
LK_9127085,1447
LK_9127090,1337
LK_9127095,1981
LK_9127100,2412
LK_9130,30894
LK_9130005,2397
LK_9130010,1622
LK_9130015,996
LK_9130020,1800
LK_9130025,1392
LK_9130030,2331
LK_9130035,2091
LK_9130040,1091
LK_9130045,1187
LK_9130050,1040
LK_9130055,1770
LK_9130060,1409
LK_9130065,865
LK_9130070,1123
LK_9130075,2031
LK_9130080,1089
LK_9130085,794
LK_9130090,2044
LK_9130095,1260
LK_9130100,1442
LK_9130105,1120
LK_9133,51307
LK_9133005,2151
LK_9133010,1217
LK_9133015,1422
LK_9133020,2107
LK_9133025,2026
LK_9133030,2093
LK_9133035,2498
LK_9133040,1785
LK_9133045,1123
LK_9133050,1179
LK_9133055,794
LK_9133060,1839
LK_9133065,1295
LK_9133070,1663
LK_9133075,2863
LK_9133080,1962
LK_9133085,1493
LK_9133090,1565
LK_9133095,1284
LK_9133100,901
LK_9133105,1116
LK_9133110,1181
LK_9133115,1408
LK_9133120,2132
LK_9133125,1349
LK_9133130,2582
LK_9133135,1502
LK_9133140,1146
LK_9133145,818
LK_9133150,1364
LK_9133155,1441
LK_9133160,890
LK_9133165,1118
LK_9136,60130
LK_9136005,2295
LK_9136010,3437
LK_9136015,2699
LK_9136020,1937
LK_9136025,1790
LK_9136030,1852
LK_9136035,1587
LK_9136040,1827
LK_9136045,2913
LK_9136050,2880
LK_9136055,2384
LK_9136060,2066
LK_9136065,3863
LK_9136070,2975
LK_9136075,2349
LK_9136080,2156
LK_9136085,1945
LK_9136090,1686
LK_9136095,4486
LK_9136100,3340
LK_9136105,1740
LK_9136110,2447
LK_9136115,5015
LK_9136120,461
LK_9139,43298
LK_9139005,3815
LK_9139010,2276
LK_9139015,1231
LK_9139020,3769
LK_9139025,1414
LK_9139030,3409
LK_9139035,1632
LK_9139040,2032
LK_9139045,1551
LK_9139050,2475
LK_9139055,2583
LK_9139060,829
LK_9139065,3097
LK_9139070,1396
LK_9139075,1832
LK_9139080,3145
LK_9139085,1120
LK_9139090,2286
LK_9139095,1050
