region_id,total_housing_units,1_room,2_rooms,3_rooms,4_rooms,5_rooms,6_rooms,7_rooms,8_rooms,9_rooms,10_and_above
LK_1321035,484,31,23,62,134,148,47,24,11,2,2
LK_1321225,979,54,38,175,256,275,120,41,6,4,10
LK_1321380,447,8,7,28,77,148,102,49,16,11,1
LK_1321130,575,31,23,56,124,134,126,46,21,8,6
LK_1321385,314,23,20,66,75,65,36,17,7,4,1
LK_1321135,392,40,39,52,136,86,32,6,0,1,0
LK_1321300,256,21,3,12,64,70,40,27,7,6,6
LK_1321305,813,33,54,175,306,168,56,15,4,1,1
LK_1321410,612,27,38,67,164,200,95,13,6,0,2
LK_1321415,366,33,30,52,107,97,36,6,3,1,1
LK_1321395,857,29,16,64,226,247,153,61,32,13,16
LK_1321390,498,25,25,39,147,137,64,39,15,3,4
LK_1321020,262,16,6,37,54,93,40,10,5,0,1
LK_1321025,427,27,33,58,153,95,41,16,2,0,2
LK_1321255,554,15,42,104,154,132,58,25,10,8,6
LK_1321250,487,15,16,72,144,127,72,23,8,5,5
LK_1321145,417,13,17,48,98,100,87,35,15,2,2
LK_1321315,586,25,19,72,109,175,103,39,28,9,7
LK_1321310,245,17,8,21,61,80,32,15,8,1,2
LK_1321140,156,7,12,28,41,44,16,6,1,0,1
LK_1321405,799,37,19,78,196,261,140,37,16,11,4
LK_1321400,470,14,25,62,125,139,65,29,5,4,2
LK_1321015,356,6,22,54,99,102,43,22,7,1,0
LK_1321010,558,40,29,40,147,189,84,23,4,1,1
LK_1321095,564,30,33,67,116,161,92,33,19,8,5
LK_1321245,544,35,20,48,142,154,82,38,12,7,6
LK_1321240,632,28,23,62,148,175,110,47,22,10,7
LK_1321090,521,40,60,83,150,128,54,6,0,0,0
LK_1321155,234,13,19,36,92,40,17,11,1,2,3
LK_1321360,598,22,32,72,111,146,126,48,16,13,12
LK_1321150,308,16,14,26,82,99,48,11,6,3,3
LK_1321365,128,5,7,22,60,27,7,0,0,0,0
LK_1321005,235,13,18,60,53,60,25,6,0,0,0
LK_1321270,382,26,23,41,75,100,64,32,14,3,4
LK_1321080,367,24,18,38,73,102,74,25,8,2,3
LK_1321275,381,20,17,45,51,79,61,43,37,19,9
LK_1321085,443,34,53,60,131,119,26,12,5,1,2
LK_1321370,260,21,11,27,80,77,37,6,0,1,0
LK_1321160,189,11,15,16,49,58,29,11,0,0,0
LK_1321165,268,15,31,55,87,56,15,7,1,1,0
LK_1321375,766,41,44,124,298,155,67,23,9,0,5
LK_1324395,364,47,71,70,72,58,28,9,3,1,5
LK_1324145,235,6,12,31,59,58,34,19,8,5,3
LK_1324025,708,51,50,104,163,217,81,28,7,6,1
LK_1324350,365,11,28,42,92,102,55,26,8,1,0
LK_1324390,425,15,23,47,107,134,66,17,11,4,1
LK_1324035,571,17,19,68,241,127,57,21,16,3,2
LK_1324020,561,70,58,80,229,90,29,3,0,0,2
LK_1324100,371,29,13,46,147,106,25,3,2,0,0
LK_1324255,360,24,32,60,107,89,32,12,2,1,1
LK_1324375,397,21,22,66,92,100,58,20,12,3,3
LK_1324060,512,47,67,96,198,84,16,4,0,0,0
LK_1324250,827,48,66,195,271,170,50,14,6,6,1
LK_1324410,235,23,12,37,53,41,37,16,6,4,6
LK_1324160,483,25,24,81,173,146,29,3,1,0,1
LK_1324370,370,30,14,54,75,97,59,28,5,4,4
LK_1324360,169,3,5,12,28,49,32,23,10,4,3
LK_1324155,256,9,15,34,66,90,35,5,0,2,0
LK_1324140,278,19,31,60,67,49,33,14,2,3,0
LK_1324330,156,7,8,24,44,40,23,8,0,0,2
LK_1324290,445,21,20,74,108,107,74,31,5,4,1
LK_1324005,468,21,15,34,183,130,62,17,4,2,0
LK_1324295,675,26,25,67,164,218,100,43,9,9,14
LK_1324030,302,9,2,45,67,58,63,35,13,6,4
LK_1324045,287,23,34,40,84,68,31,6,1,0,0
LK_1324095,582,12,23,69,179,183,71,27,13,4,1
LK_1324090,341,26,14,64,107,73,40,12,3,1,1
LK_1324385,328,21,17,43,90,92,50,7,5,3,0
LK_1324120,452,56,25,77,135,100,41,13,1,3,1
LK_1324135,544,45,25,67,154,130,68,30,17,5,3
LK_1324050,490,33,27,30,157,135,65,26,10,7,0
LK_1324200,545,19,17,58,144,127,79,42,25,21,13
LK_1324130,710,41,55,163,216,156,56,11,5,1,6
LK_1324205,463,27,43,64,59,82,68,51,43,15,11
LK_1324055,623,45,50,89,137,168,95,34,3,1,1
LK_1324260,233,19,15,30,102,43,22,2,0,0,0
LK_1324325,504,36,71,75,125,91,78,17,8,2,1
LK_1324300,308,23,18,44,56,83,54,18,10,1,1
LK_1324185,283,11,18,61,70,83,34,5,1,0,0
LK_1324220,646,66,46,59,141,141,95,41,27,15,15
LK_1324040,523,35,32,118,172,119,30,8,5,4,0
LK_1324405,352,17,19,38,60,70,78,39,19,8,4
LK_1324170,358,51,51,79,59,92,20,5,1,0,0
LK_1324065,248,37,18,26,59,66,32,7,3,0,0
LK_1324110,264,29,22,48,127,30,8,0,0,0,0
LK_1324175,481,40,48,57,151,113,50,17,3,1,1
LK_1324400,457,34,22,55,107,99,84,37,13,3,3
LK_1324150,154,7,17,29,43,41,12,2,3,0,0
LK_1324070,415,29,29,42,122,111,55,16,6,4,1
LK_1324355,115,1,7,9,17,29,31,14,3,2,2
LK_1324245,1071,47,44,117,273,322,162,59,14,26,7
LK_1324015,344,28,16,56,102,89,33,15,3,2,0
LK_1324265,549,26,26,62,137,172,86,22,12,3,3
LK_1324075,478,29,16,49,105,173,71,22,10,2,1
LK_1324010,326,43,42,68,104,54,12,3,0,0,0
LK_1324240,379,25,16,49,113,91,51,22,5,3,4
LK_1324225,273,25,43,43,82,53,18,6,2,1,0
LK_1324165,346,52,34,39,74,84,48,10,3,1,1
LK_1324190,796,36,77,144,98,218,149,49,18,5,2
LK_1324320,359,10,7,26,36,65,100,59,29,16,11
LK_1324115,543,70,60,86,149,118,43,13,1,1,2
LK_1324280,444,28,34,67,86,128,62,27,4,3,5
LK_1324285,940,56,51,111,301,226,117,49,12,7,10
LK_1324340,500,33,17,58,137,165,52,27,7,2,2
LK_1324180,346,18,26,45,72,104,67,13,1,0,0
LK_1324380,547,48,47,99,106,98,76,49,13,6,5
LK_1324195,295,20,8,63,87,62,32,11,7,2,3
LK_1324105,415,26,21,72,108,104,60,17,5,1,1
LK_1324345,231,19,13,30,55,64,28,16,2,2,2
LK_1324210,268,28,10,31,98,69,23,5,4,0,0
LK_1324335,180,11,10,27,42,46,27,11,4,2,0
LK_1324365,715,46,37,94,227,206,64,29,6,4,2
LK_1324275,335,20,14,34,84,70,67,30,8,6,2
LK_1324215,766,55,31,100,235,203,101,28,8,1,4
LK_1324270,349,25,16,33,94,104,57,13,5,2,0
LK_1324125,662,60,21,109,197,176,70,21,3,2,3
LK_1324315,296,16,8,38,83,92,39,11,4,0,5
LK_1324080,299,9,13,51,90,62,38,22,5,3,6
LK_1324230,1173,115,102,231,269,253,117,51,20,7,8
LK_1324305,296,11,27,37,65,102,32,17,2,0,3
LK_1324085,291,15,25,38,78,88,30,12,3,1,1
LK_1324310,258,4,7,30,64,87,47,14,3,1,1
LK_1324235,434,12,13,78,119,109,63,18,9,4,9
LK_1327105,281,16,34,35,83,74,30,7,0,2,0
LK_1327100,450,35,24,45,157,130,45,12,2,0,0
LK_1327005,188,9,9,20,43,66,31,7,1,0,2
LK_1327225,168,9,14,26,60,32,22,2,3,0,0
LK_1327165,625,31,53,75,167,155,89,38,9,6,2
LK_1327220,382,16,50,128,62,68,35,18,4,0,1
LK_1327160,396,24,8,26,57,103,98,43,23,12,2
LK_1327120,449,9,55,66,144,117,37,13,5,0,3
LK_1327200,403,65,28,63,97,94,41,10,2,2,1
LK_1327080,178,7,8,21,72,42,14,8,2,1,3
LK_1327140,243,54,30,52,47,46,9,3,1,0,1
LK_1327205,283,5,9,30,68,109,40,17,3,2,0
LK_1327050,536,48,152,98,116,73,37,6,4,2,0
LK_1327125,307,92,22,32,66,62,23,6,1,3,0
LK_1327055,318,62,24,50,79,57,31,9,5,0,1
LK_1327145,339,69,29,33,51,75,57,13,6,4,2
LK_1327075,212,13,11,29,25,65,42,20,2,4,1
LK_1327190,509,39,20,53,84,131,106,47,23,1,5
LK_1327070,368,12,38,58,77,85,67,26,4,1,0
LK_1327195,379,22,17,64,115,82,43,26,8,1,1
LK_1327110,371,29,24,39,118,98,35,18,6,3,1
LK_1327085,342,17,16,20,89,103,74,22,1,0,0
LK_1327115,641,35,52,95,195,161,81,19,1,1,1
LK_1327030,296,11,17,34,68,81,57,22,4,2,0
LK_1327015,236,6,5,13,56,52,78,21,4,0,1
LK_1327035,390,69,32,59,97,77,37,10,5,2,2
LK_1327010,169,14,9,22,54,52,15,3,0,0,0
LK_1327210,530,80,12,32,183,134,68,14,5,1,1
LK_1327095,626,43,32,93,170,190,68,16,8,2,4
LK_1327170,735,22,42,68,192,251,101,31,15,7,6
LK_1327090,392,21,25,50,112,122,43,12,5,2,0
LK_1327130,332,19,45,95,118,38,13,2,1,1,0
LK_1327155,300,10,18,28,68,100,46,23,4,2,1
LK_1327135,232,36,93,17,20,41,18,4,1,2,0
LK_1327150,455,55,33,64,120,115,49,15,1,2,1
LK_1327175,815,51,60,118,189,224,93,46,17,8,9
LK_1327040,297,31,14,39,95,72,30,10,4,2,0
LK_1327025,291,40,24,33,107,65,16,5,1,0,0
LK_1327045,128,22,12,9,33,23,26,2,1,0,0
LK_1327020,201,22,22,25,74,41,10,4,3,0,0
LK_1327185,526,27,43,52,134,127,87,34,12,6,4
LK_1327215,256,17,15,33,138,43,7,3,0,0,0
LK_1327060,181,5,15,30,39,51,27,10,2,1,1
LK_1327180,207,4,12,21,38,49,45,21,6,6,5
LK_1327065,383,31,23,46,104,112,54,9,2,1,1
LK_1330200,203,10,17,24,64,54,26,5,3,0,0
LK_1330150,330,32,70,51,54,59,41,15,4,4,0
LK_1330145,420,15,19,49,127,136,60,12,1,0,1
LK_1330130,404,28,74,67,105,88,34,6,0,0,2
LK_1330060,536,39,20,32,95,177,102,49,16,5,1
LK_1330270,171,1,4,15,22,55,36,26,9,2,1
LK_1330135,645,38,37,42,145,171,113,66,17,12,4
LK_1330275,282,10,8,15,66,79,71,19,8,3,3
LK_1330065,582,45,27,57,142,164,88,34,9,8,8
LK_1330255,233,18,18,18,67,74,27,8,1,1,1
LK_1330085,299,14,16,31,90,66,40,18,16,2,6
LK_1330110,488,53,52,75,141,94,52,14,5,0,2
LK_1330080,269,22,20,35,57,87,33,9,4,1,1
LK_1330095,630,41,51,132,234,122,33,11,4,1,1
LK_1330030,315,17,25,24,99,93,36,17,3,1,0
LK_1330005,226,46,30,48,34,43,12,8,2,1,2
LK_1330190,267,13,27,44,84,76,19,4,0,0,0
LK_1330195,166,6,6,15,34,53,39,9,2,1,1
LK_1330040,561,9,18,48,91,157,135,59,24,13,7
LK_1330210,279,5,11,19,31,71,68,45,21,6,2
LK_1330235,268,17,12,26,50,89,49,19,6,0,0
LK_1330025,539,32,34,42,126,142,113,26,11,3,10
LK_1330215,323,55,31,50,75,79,22,5,2,4,0
LK_1330045,577,50,55,68,143,131,74,33,15,5,3
LK_1330020,441,82,53,72,125,77,27,3,0,0,2
LK_1330230,221,12,15,19,69,71,27,6,2,0,0
LK_1330245,144,18,21,31,40,26,3,5,0,0,0
LK_1330170,422,7,23,45,129,137,51,23,4,0,3
LK_1330260,251,16,20,61,74,55,18,5,2,0,0
LK_1330120,453,18,23,121,142,101,33,12,2,0,1
LK_1330265,330,8,12,42,55,106,73,23,9,1,1
LK_1330125,383,59,43,52,128,80,18,2,0,0,1
LK_1330105,432,11,29,36,101,136,84,19,12,3,1
LK_1330240,538,40,55,71,164,145,48,10,3,1,1
LK_1330100,406,31,63,68,121,81,33,7,1,1,0
LK_1330250,145,3,10,12,62,47,9,1,1,0,0
LK_1330090,729,40,73,121,198,184,68,33,9,3,0
LK_1330185,428,54,12,51,141,114,43,10,2,0,1
LK_1330075,386,16,32,47,105,96,56,20,10,3,1
LK_1330015,177,15,10,23,45,46,25,10,3,0,0
LK_1330035,454,16,20,37,119,125,86,36,7,8,0
LK_1330180,704,42,56,88,147,205,113,35,10,4,4
LK_1330010,380,32,28,47,123,92,44,12,2,0,0
LK_1330225,213,21,19,24,73,56,15,3,2,0,0
LK_1330165,267,5,27,30,74,91,28,9,1,1,1
LK_1330050,125,8,3,19,21,45,18,8,3,0,0
LK_1330220,210,6,21,27,34,76,38,6,1,1,0
LK_1330175,176,10,31,38,46,31,16,2,1,1,0
LK_1330055,559,28,44,54,98,140,101,56,21,9,8
LK_1330160,237,29,25,18,63,64,26,6,6,0,0
LK_1330205,247,15,29,34,55,65,35,8,5,1,0
LK_1330140,553,20,19,32,115,164,121,44,19,11,8
LK_1330115,417,28,14,47,166,112,37,8,1,1,3
LK_1330285,212,17,10,21,44,63,37,17,2,0,1
LK_1330155,209,9,10,20,56,76,36,0,2,0,0
LK_1330280,191,7,15,18,46,67,23,9,5,1,0
LK_1330070,512,23,62,85,132,134,53,16,5,1,1
LK_1333015,253,7,18,32,36,63,55,32,6,1,3
LK_1333070,360,7,9,30,75,112,76,34,10,4,3
LK_1333110,425,12,29,36,86,136,94,27,2,1,2
LK_1333075,367,11,18,37,101,117,64,12,5,2,0
LK_1333115,204,10,6,17,32,69,51,15,2,2,0
LK_1333135,290,16,15,34,53,106,53,8,2,1,2
LK_1333050,496,11,13,34,82,118,107,65,35,12,19
LK_1333130,201,20,7,22,85,45,15,4,2,1,0
LK_1333055,410,10,27,64,108,117,53,25,5,1,0
LK_1333165,311,16,22,37,112,97,21,4,1,0,1
LK_1333035,209,12,17,19,37,81,28,12,3,0,0
LK_1333170,201,4,15,15,43,75,40,7,1,0,1
LK_1333155,234,9,10,13,68,80,41,13,0,0,0
LK_1333030,411,20,33,64,94,123,58,13,4,1,1
LK_1333150,238,9,15,29,36,70,50,20,7,1,1
LK_1333010,418,16,35,31,49,97,108,55,15,6,6
LK_1333160,187,6,11,23,32,39,48,17,9,2,0
LK_1333005,358,22,18,40,116,105,46,9,2,0,0
LK_1333095,87,3,5,11,26,33,8,1,0,0,0
LK_1333090,324,11,21,40,54,98,73,22,4,0,1
LK_1333100,143,5,14,4,41,38,32,7,2,0,0
LK_1333060,213,9,23,52,53,48,22,3,2,0,1
LK_1333105,250,21,15,41,64,63,29,10,4,1,2
LK_1333065,227,5,5,14,32,61,65,30,4,5,6
LK_1333045,426,26,32,38,138,120,55,9,5,0,3
LK_1333120,176,5,10,21,38,46,46,7,1,2,0
LK_1333040,305,13,24,37,97,86,36,6,5,0,1
LK_1333125,261,7,23,40,67,86,31,4,2,0,1
LK_1333145,186,10,4,23,42,59,40,8,0,0,0
LK_1333025,269,15,19,32,69,82,43,6,2,1,0
LK_1333140,184,21,18,23,60,52,9,1,0,0,0
LK_1333020,156,10,13,14,30,49,27,9,4,0,0
LK_1333080,407,12,17,36,98,125,82,20,11,3,3
LK_1333085,385,10,20,35,73,111,76,41,13,4,2
LK_1336125,330,26,12,28,61,103,54,34,7,3,2
LK_1336120,535,36,29,55,117,172,84,23,16,1,2
LK_1336005,163,11,27,55,56,10,2,2,0,0,0
LK_1336100,345,15,24,36,86,78,73,26,6,0,1
LK_1336160,207,14,23,39,33,56,32,10,0,0,0
LK_1336145,241,13,9,51,63,63,36,5,1,0,0
LK_1336165,274,11,19,21,71,66,61,21,3,0,1
LK_1336140,324,33,37,50,97,60,47,0,0,0,0
LK_1336020,217,36,31,49,22,41,25,11,0,2,0
LK_1336045,487,18,34,78,103,142,65,34,9,4,0
LK_1336025,287,20,11,30,44,96,69,12,1,1,3
LK_1336040,536,76,58,94,182,86,30,6,3,1,0
LK_1336215,859,25,75,132,162,228,168,56,9,3,1
LK_1336175,159,4,11,32,48,48,14,1,1,0,0
LK_1336190,305,21,36,34,73,83,42,12,4,0,0
LK_1336210,104,3,14,24,22,27,12,2,0,0,0
LK_1336195,254,42,24,26,55,64,28,11,3,1,0
LK_1336060,349,26,23,48,104,118,24,2,2,1,1
LK_1336095,112,1,5,9,30,40,20,5,2,0,0
LK_1336090,250,12,10,17,60,75,52,13,9,2,0
LK_1336015,243,6,32,38,29,72,47,15,4,0,0
LK_1336130,370,15,30,50,87,121,46,16,2,2,1
LK_1336010,235,15,23,48,35,64,34,15,1,0,0
LK_1336135,173,7,10,19,15,45,47,24,3,2,1
LK_1336170,178,4,19,18,43,50,28,13,2,1,0
LK_1336050,160,6,22,20,21,31,39,16,3,0,2
LK_1336075,632,85,112,110,121,98,74,21,6,3,2
LK_1336150,307,63,30,40,60,82,28,3,0,0,1
LK_1336070,226,28,33,35,61,53,14,2,0,0,0
LK_1336110,390,22,18,32,81,102,78,36,14,4,3
LK_1336030,438,123,54,54,107,74,17,5,2,1,1
LK_1336065,325,21,24,30,61,97,62,27,2,1,0
LK_1336115,492,28,17,42,125,178,70,21,5,2,4
LK_1336035,395,35,39,68,89,96,49,16,1,2,0
LK_1336105,246,9,11,35,48,82,44,10,4,3,0
LK_1336155,460,29,30,53,103,119,82,34,9,1,0
LK_1336200,31,2,1,6,4,6,9,2,1,0,0
LK_1336180,335,33,37,33,68,99,51,13,1,0,0
LK_1336205,338,19,28,60,89,105,29,8,0,0,0
LK_1336185,179,10,6,21,45,54,35,8,0,0,0
LK_1336055,273,16,20,48,34,61,50,31,8,4,1
LK_1336080,469,25,48,104,135,102,36,10,5,3,1
LK_1336085,379,96,20,49,110,65,33,2,3,1,0
LK_1339065,244,5,25,25,31,76,58,21,2,1,0
LK_1339205,198,5,11,15,42,70,42,9,2,1,1
LK_1339140,164,4,21,16,52,48,15,7,1,0,0
LK_1339060,278,10,18,20,71,93,51,9,4,2,0
LK_1339145,241,5,12,17,27,61,71,31,10,5,2
LK_1339115,168,9,7,17,39,50,29,11,5,0,1
LK_1339085,229,13,14,27,62,78,25,9,1,0,0
LK_1339300,229,9,17,26,68,66,30,10,2,0,1
LK_1339070,165,13,38,34,56,21,3,0,0,0,0
LK_1339225,231,3,10,17,55,88,32,20,5,1,0
LK_1339080,190,13,6,19,16,61,42,29,3,0,1
LK_1339030,303,9,42,36,45,90,60,17,2,2,0
LK_1339020,106,2,9,9,35,27,16,6,2,0,0
LK_1339005,223,5,15,31,36,69,47,15,5,0,0
LK_1339025,235,16,15,26,42,54,59,18,0,4,1
LK_1339260,428,18,36,66,91,120,71,15,8,1,2
LK_1339160,253,11,16,54,34,68,52,16,2,0,0
LK_1339050,225,8,13,23,37,79,50,12,2,1,0
LK_1339040,422,9,29,46,91,126,72,26,17,4,2
LK_1339165,356,6,43,43,52,106,84,15,4,2,1
LK_1339045,287,7,21,21,67,97,57,13,2,1,1
LK_1339200,162,0,6,15,28,45,35,21,6,3,3
LK_1339105,224,7,10,23,64,77,30,5,5,3,0
LK_1339175,212,15,14,20,53,48,40,18,4,0,0
LK_1339155,236,8,20,26,30,95,40,10,4,0,3
LK_1339075,224,9,22,34,58,69,23,6,2,0,1
LK_1339110,258,7,16,30,69,79,37,19,1,0,0
LK_1339055,353,13,22,37,111,118,35,11,2,1,3
LK_1339220,126,4,13,11,33,26,31,8,0,0,0
LK_1339100,279,42,18,69,69,43,18,13,6,0,1
LK_1339035,324,38,40,34,83,83,33,9,2,1,1
LK_1339095,229,7,12,33,51,69,40,12,3,2,0
LK_1339290,208,3,15,37,42,54,41,12,3,0,1
LK_1339245,180,6,6,13,50,56,32,11,5,1,0
LK_1339295,140,2,8,11,38,53,24,3,1,0,0
LK_1339010,299,19,35,35,67,76,49,14,3,1,0
LK_1339210,169,6,5,18,33,49,36,19,2,1,0
LK_1339150,334,12,15,39,56,83,88,31,7,0,3
LK_1339215,251,2,6,34,38,76,60,27,6,1,1
LK_1339190,351,11,19,42,91,91,65,27,4,1,0
LK_1339195,203,5,7,21,46,64,36,16,7,1,0
LK_1339275,132,1,4,25,50,40,10,2,0,0,0
LK_1339135,222,5,14,33,56,68,36,10,0,0,0
LK_1339270,309,16,20,63,77,75,50,6,1,0,1
LK_1339130,333,8,21,31,35,84,92,43,18,1,0
LK_1339230,253,4,14,18,31,71,71,29,13,1,1
LK_1339255,347,7,17,31,79,98,86,19,7,2,1
LK_1339235,271,9,16,27,53,83,56,20,5,1,1
LK_1339250,192,5,9,7,10,45,56,34,16,8,2
LK_1339090,251,11,7,20,27,72,84,24,3,1,2
LK_1339240,221,3,6,15,56,85,36,14,4,1,1
LK_1339015,147,3,9,12,44,48,24,2,2,1,2
LK_1339125,179,6,12,27,26,51,43,9,5,0,0
LK_1339265,218,8,19,19,49,64,45,11,3,0,0
LK_1339185,261,5,7,23,26,67,67,38,16,4,8
LK_1339180,191,1,10,9,21,51,58,26,13,1,1
LK_1339285,253,8,20,31,60,82,39,10,3,0,0
LK_1339120,177,1,13,14,25,50,42,23,7,0,2
LK_1339280,324,6,16,61,96,82,51,9,3,0,0
LK_1339170,344,13,22,64,97,101,39,4,2,1,1
LK_2103245,99,5,3,6,16,31,27,6,4,0,1
LK_2103120,140,6,6,14,22,32,29,13,8,7,3
LK_2103320,182,5,17,22,38,59,27,7,6,1,0
LK_2103130,150,4,5,9,34,51,24,16,5,2,0
LK_2103240,95,3,4,9,17,34,22,5,0,1,0
LK_2103135,227,4,23,14,20,54,47,45,10,5,5
LK_2103325,110,6,1,5,24,29,29,11,3,2,0
LK_2103115,168,2,5,18,28,63,37,6,8,1,0
LK_2103280,215,7,8,22,37,54,42,23,14,2,6
LK_2103030,139,8,21,24,29,37,19,1,0,0,0
LK_2103285,200,3,7,30,30,53,43,20,6,5,3
LK_2103110,257,6,25,35,68,69,36,10,7,0,1
LK_2103035,74,3,4,14,18,25,9,1,0,0,0
LK_2103195,121,10,8,19,32,27,18,6,0,1,0
LK_2103200,210,17,30,22,31,57,36,12,1,2,2
LK_2103225,106,14,5,22,13,34,12,5,0,1,0
LK_2103075,188,6,3,16,29,65,44,15,6,1,3
LK_2103205,165,17,5,21,31,33,41,16,1,0,0
LK_2103190,185,6,5,15,20,33,46,35,16,6,3
LK_2103220,129,1,5,20,23,35,28,13,3,1,0
LK_2103300,73,3,2,8,19,28,9,2,1,0,1
LK_2103150,138,5,4,9,20,36,43,16,2,3,0
LK_2103175,156,18,15,21,41,38,16,6,0,0,1
LK_2103260,103,2,7,12,16,25,22,10,4,4,1
LK_2103050,79,5,5,7,20,22,12,5,2,1,0
LK_2103305,143,7,3,14,29,36,27,19,7,1,0
LK_2103265,231,8,6,23,43,70,49,21,6,2,3
LK_2103170,171,5,10,18,41,48,34,10,5,0,0
LK_2103215,101,1,3,11,8,13,24,21,14,3,3
LK_2103140,139,4,6,13,30,40,24,13,5,2,2
LK_2103090,219,7,37,38,52,45,32,1,4,1,2
LK_2103155,104,6,11,9,10,35,26,5,0,1,1
LK_2103095,180,8,11,23,46,33,35,23,1,0,0
LK_2103070,88,4,4,8,10,20,25,12,4,1,0
LK_2103055,114,6,4,19,19,36,18,10,2,0,0
LK_2103025,133,5,5,10,18,20,44,24,6,1,0
LK_2103295,210,23,31,30,29,55,25,14,2,1,0
LK_2103210,192,8,11,23,32,37,53,25,1,1,1
LK_2103010,136,6,9,10,13,22,43,24,5,2,2
LK_2103125,117,3,4,6,23,38,33,5,2,2,1
LK_2103335,50,1,0,1,7,12,12,9,7,1,0
LK_2103250,161,11,8,12,34,62,27,6,0,1,0
LK_2103145,82,1,3,15,18,23,17,2,2,0,1
LK_2103330,47,0,1,8,5,9,17,6,0,1,0
LK_2103005,183,1,13,20,72,43,26,8,0,0,0
LK_2103255,173,8,6,24,19,55,43,11,6,0,1
LK_2103065,211,6,13,40,48,54,35,14,0,0,1
LK_2103100,264,8,11,23,50,69,46,36,9,5,7
LK_2103015,158,13,12,19,34,48,23,5,4,0,0
LK_2103020,107,7,10,19,20,29,16,4,1,1,0
LK_2103105,78,1,4,11,11,17,13,8,10,3,0
LK_2103235,109,4,10,7,28,38,17,3,0,2,0
LK_2103060,164,4,14,22,44,41,23,12,2,1,1
LK_2103230,121,4,12,16,24,22,26,10,3,1,3
LK_2103185,122,0,7,15,28,30,29,9,2,1,1
LK_2103270,168,2,4,13,17,37,47,34,9,2,3
LK_2103165,176,2,11,20,32,58,31,11,7,2,2
LK_2103045,208,4,9,20,36,55,34,26,12,6,6
LK_2103310,40,0,6,6,8,8,10,2,0,0,0
LK_2103160,141,12,5,8,22,36,25,22,7,4,0
LK_2103275,203,6,10,17,26,44,42,29,17,7,5
LK_2103315,113,7,2,7,16,22,36,16,5,1,1
LK_2103040,118,4,18,27,27,25,8,3,3,1,2
LK_2103080,114,4,4,10,26,22,20,16,8,1,3
LK_2103180,143,4,13,17,24,38,23,9,8,2,5
LK_2103085,193,20,13,34,40,51,22,8,4,0,1
LK_2103290,178,3,7,16,20,50,39,28,8,3,4
LK_2106130,217,9,13,31,57,59,30,11,3,1,3
LK_2106075,399,38,25,40,91,91,56,25,18,7,8
LK_2106060,146,2,11,13,34,40,28,10,4,4,0
LK_2106335,141,2,14,18,40,47,11,7,1,1,0
LK_2106135,319,8,25,61,70,79,61,9,4,2,0
LK_2106150,234,4,15,36,35,53,47,27,12,3,2
LK_2106065,185,7,12,13,32,61,36,14,6,0,4
LK_2106255,159,6,5,15,29,53,36,10,2,2,1
LK_2106085,311,10,11,36,66,93,47,27,10,5,6
LK_2106110,99,4,1,20,13,21,27,11,2,0,0
LK_2106195,213,9,14,19,35,64,39,19,6,4,4
LK_2106080,107,3,9,15,23,41,12,3,1,0,0
LK_2106250,159,4,2,14,22,33,34,22,13,6,9
LK_2106115,222,9,12,24,60,55,55,7,0,0,0
LK_2106005,252,14,51,27,42,37,46,20,10,3,2
LK_2106190,158,6,5,12,24,51,35,13,9,2,1
LK_2106120,117,2,3,6,36,42,23,2,0,2,1
LK_2106210,179,9,7,24,37,69,27,4,0,2,0
LK_2106040,259,9,12,26,61,85,47,13,4,1,1
LK_2106315,250,20,21,34,33,59,40,22,9,5,7
LK_2106235,138,2,12,22,38,30,24,4,2,4,0
LK_2106025,285,7,29,24,66,80,53,19,3,4,0
LK_2106310,200,7,11,17,29,26,25,9,28,11,37
LK_2106305,251,14,7,19,28,52,63,36,19,8,5
LK_2106330,214,5,10,31,76,60,27,4,0,0,1
LK_2106230,269,4,18,29,42,73,58,25,10,5,5
LK_2106175,243,4,12,18,48,69,49,26,11,3,3
LK_2106290,153,1,14,12,16,33,43,18,10,2,4
LK_2106295,132,0,5,18,24,42,28,9,5,1,0
LK_2106125,252,5,12,37,34,68,46,35,8,5,2
LK_2106070,166,10,1,14,20,40,34,20,13,6,8
LK_2106215,239,4,9,17,59,99,35,8,7,0,1
LK_2106045,296,15,16,62,62,91,39,7,3,1,0
LK_2106155,225,2,22,35,82,62,17,2,2,0,1
LK_2106320,307,7,22,41,46,76,55,36,13,7,4
LK_2106020,293,11,42,26,60,64,53,29,6,1,1
LK_2106300,155,4,3,10,41,49,33,13,2,0,0
LK_2106095,206,17,8,24,33,60,47,13,3,1,0
LK_2106260,181,11,7,23,33,48,36,15,6,1,1
LK_2106205,215,8,10,25,27,81,42,13,7,1,1
LK_2106220,165,3,12,15,25,49,34,15,8,3,1
LK_2106265,188,2,7,19,27,42,39,24,14,4,10
LK_2106200,117,3,4,11,13,21,23,25,8,5,4
LK_2106105,142,9,3,9,27,29,40,13,7,2,3
LK_2106240,233,3,4,34,25,52,57,31,14,8,5
LK_2106100,130,2,6,16,23,26,35,15,6,0,1
LK_2106270,244,3,16,36,43,62,51,25,4,3,1
LK_2106245,193,5,6,17,30,80,45,4,3,2,1
LK_2106185,156,1,1,13,27,43,46,16,8,1,0
LK_2106030,174,4,8,15,30,28,52,23,10,2,2
LK_2106015,232,4,15,27,36,53,50,23,16,2,6
